unique_id,OPtreat,noref,OP,age_hhr,qa1p11_hhr,qa1p12_hhr,quartile1,ravtest,digtest,testz,peanutz,othertype,OPpuzzletypeA,weekend,OPtestz,OPtreat1,OPtreat2,OPtreat3,OPtreat4,OPtreat5,OPtreat6,OPtreat7,OPtestzOPtreat1,OPtestzOPtreat2,OPtestzOPtreat3,OPtestzOPtreat4,OPtestzOPtreat5,OPtestzOPtreat6,OPtestzOPtreat7,refage,OPed,OPravtest,OPdigtest,refravtest,refdigtest,OPagegrp,literate_hhr,class5_hhr,class10_hhr,married_hhr,employed_hhr,hhhead_hhr,young_hhr,income,ln_income,antperf_puzzle,wkid,numcorrect,anyrain,sumrefrain,ref,refactualmeantemp,reftestz,refincome,reflnincome,refed_cont,OP_relative_REFrep,OP_coworkers_REFrep,refcode,OPed_cont,missingscore
860,Pure Effort Task 1,0,1,25,1,3,0,3,11,,.028955951,,1,0,,0,0,0,0,0,1,0,,,,,,,,35,Class 12,3,11,2,12,25,1,0,0,1,1,0,0,7000,8.8538084,,50,,0,1,1,83,.68830186,2500,7.8244457,12,0,0,3,12,
862,Pure Effort Task 2,1,1,40,1,2,0,2,13,,.92285073,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 10,2,13,,,40,1,0,1,1,1,1,0,6500,8.7797117,,50,,0,1,0,,,,,,,,,10,
866,Pure Effort Task 1,0,1,31,1,2,0,2,13,,-.70241249,,1,0,,0,0,0,0,0,1,0,,,,,,,,24,Never attended school,2,13,1,10,30,0,0,0,1,1,1,0,3200,8.0712185,,50,,0,1,1,83,-1.1815827,3000,8.0067005,9,0,1,1,0,
873,High Fixed Pay,0,1,22,1,1,0,2,14,.9960044,,0,0,0,.9960044,1,0,0,0,0,0,0,.9960044,0,0,0,0,0,0,28,Class 12,2,14,3,15,20,1,0,0,0,1,0,1,3500,8.1608038,3,50,4,0,1,1,83,1.3273764,2500,7.8244457,10,0,1,2,12,
874,Pure Effort Task 2,0,1,32,1,1,0,1,8,,-.8649388,,1,0,,0,0,0,0,0,0,1,,,,,,,,32,Class 12,1,8,2,8,30,1,0,0,1,1,1,0,2200,7.6966672,,50,,0,1,1,83,-.61351651,3000,8.0067005,11,0,0,1,12,
875,Low Stakes Performance Pay,0,1,43,1,2,0,1,11,.6172936,,0,0,0,.6172936,0,0,0,0,1,0,0,0,0,0,0,.6172936,0,0,37,Class 10,1,11,2,8,40,1,0,1,1,1,1,0,5400,8.5943394,3,50,4,0,1,1,94,.66463244,5000,8.5173931,8,1,0,3,10,
876,Pure Effort Task 2,0,1,34,1,2,0,1,12,,1.3291665,,1,0,,0,0,0,0,0,0,1,,,,,,,,36,Class 9,1,12,3,13,30,1,0,1,1,1,0,0,4000,8.2943001,,50,,1,1,1,88,-1.3472687,3000,8.0067005,12,0,0,23,9,
878,Very Low Fixed Pay,0,1,43,1,1,0,2,8,-.045450311,,0,0,0,-.045450311,0,0,1,0,0,0,0,0,0,-.045450311,0,0,0,0,28,Class 7,2,8,3,13,40,1,0,1,1,1,0,0,1000,6.9087548,3,50,3,1,1,1,88,-1.1342438,6000,8.6996813,13,0,0,31,7,
879,Low Fixed Pay,1,1,35,1,2,0,2,8,-1.6549712,,0,0,0,-1.6549712,0,1,0,0,0,0,0,0,-1.6549712,0,0,0,0,0,,Class 7,2,8,,,35,1,0,1,1,1,1,0,2500,7.8244457,,50,1,1,1,0,,,,,,,,,7,
882,High Fixed Pay,0,1,37,1,2,0,1,12,-.68452477,,0,0,0,-.68452477,1,0,0,0,0,0,0,-.68452477,0,0,0,0,0,0,32,Class 12,1,12,1,9,35,1,0,0,1,1,0,0,7500,8.9227915,1,50,2,1,1,1,83,1.4693929,12000,9.392745,7,0,0,20,12,
886,High Fixed Pay,0,1,29,1,2,1,1,12,.45160761,,0,0,0,.45160761,1,0,0,0,0,0,0,.45160761,0,0,0,0,0,0,48,Class 8,1,12,2,5,25,1,0,1,1,1,1,0,1600,7.3783836,2,50,4,1,1,1,88,-1.7496489,3000,8.0067005,0,0,0,6,8,
887,Low Fixed Pay,0,1,45,1,1,1,2,5,-.85021079,,0,0,0,-.85021079,0,1,0,0,0,0,0,0,-.85021079,0,0,0,0,0,35,Class 5,2,5,2,10,45,1,1,0,1,1,1,0,14000,9.5468836,4,50,2,1,1,1,94,-.069119737,0,0,10,1,0,99,5,
890,Low Stakes Performance Pay,0,1,28,1,1,0,2,13,.47527704,,0,0,0,.47527704,0,0,0,0,1,0,0,0,0,0,0,.47527704,0,0,32,Class 10,2,13,3,10,25,1,0,1,0,1,0,0,12000,9.392745,3,50,3,1,1,1,94,-.021780884,8000,8.9873219,12,0,0,2,10,
891,High Stakes Performance Pay,0,1,28,2,,0,2,11,.33326051,,0,0,0,.33326051,0,0,0,1,0,0,0,0,0,0,.33326051,0,0,0,36,Class 8,2,11,1,6,25,1,0,1,1,0,0,0,0,0,4,62,3,0,1,1,88,-1.6313018,4500,8.412055,0,0,0,6,8,
896,High Fixed Pay,0,1,21,1,4,0,3,10,-1.2999299,,0,0,0,-1.2999299,1,0,0,0,0,0,0,-1.2999299,0,0,0,0,0,0,21,Class 8,3,10,2,13,20,1,0,1,0,1,0,1,1800,7.4960976,,50,1,1,1,1,94,-.37682226,1200,7.09091,7,0,0,5,8,
900,Pure Effort Task 2,0,1,34,1,1,0,3,15,,.43527174,,1,0,,0,0,0,0,0,0,1,,,,,,,,24,Class 12,3,15,3,14,30,1,0,0,1,1,0,0,2200,7.6966672,,63,,0,0,1,92,.42793819,1200,7.09091,12,0,0,2,12,
902,Very Low Fixed Pay,0,1,21,1,3,0,1,13,-.66085535,,0,0,0,-.66085535,0,0,1,0,0,0,0,0,0,-.66085535,0,0,0,0,29,Class 12,1,13,3,11,20,1,0,0,0,1,0,1,6000,8.6996813,3,63,4,0,0,1,91,-.82654136,5500,8.6126852,10,0,0,8,12,
903,Pure Effort Task 1,0,1,35,1,1,1,2,13,,.11021911,,1,0,,0,0,0,0,0,1,0,,,,,,,,32,Graduate and above,2,13,3,16,35,1,0,0,1,1,1,0,3000,8.0067005,,63,,0,0,1,86,-.87388021,3000,8.0067005,13,0,0,5,13,
904,Low Fixed Pay,1,1,21,1,5,0,2,24,.45160761,,0,0,1,.45160761,0,1,0,0,0,0,0,0,.45160761,0,0,0,0,0,,Class 10,2,24,,,20,1,0,1,0,1,0,1,500,6.2166061,,60,3,0,1,0,,,,,,,,,10,
905,High Stakes Performance Pay,1,1,38,1,2,0,2,14,.28592163,,0,0,0,.28592163,0,0,0,1,0,0,0,0,0,0,.28592163,0,0,0,,Class 5,2,14,,,35,1,1,0,1,1,1,0,4000,8.2943001,,63,3,0,0,0,,,,,,,,,5,
910,High Fixed Pay,0,1,41,1,2,0,3,11,-1.6549712,,1,0,0,-1.6549712,1,0,0,0,0,0,0,-1.6549712,0,0,0,0,0,0,48,Class 7,3,11,1,3,40,1,0,1,1,1,0,0,3000,8.0067005,3,63,1,0,0,1,92,-2.0336821,1500,7.3138866,2,0,0,8,7,
913,High Stakes Performance Pay,0,1,28,1,1,0,3,15,-.73186368,,1,0,0,-.73186368,0,0,0,1,0,0,0,0,0,0,-.73186368,0,0,0,28,Graduate and above,3,15,3,16,25,1,0,0,1,1,1,0,4500,8.412055,4,63,4,0,0,1,86,-.66085535,4500,8.412055,12,0,0,28,13,
914,High Stakes Performance Pay,0,1,26,1,1,1,3,12,-1.086905,,1,0,0,-1.086905,0,0,0,1,0,0,0,0,0,0,-1.086905,0,0,0,24,Class 12,3,12,2,15,25,1,0,0,1,1,0,0,4500,8.412055,4,63,3,0,0,1,92,-.7081942,4500,8.412055,12,0,0,23,12,
915,Low Stakes Performance Pay,1,1,43,1,2,1,2,16,-.44783056,,0,0,0,-.44783056,0,0,0,0,1,0,0,0,0,0,0,-.44783056,0,0,,Class 9,2,16,,,40,1,0,1,1,1,1,0,1000,6.9087548,,63,2,0,0,0,,,,,,,,,9,
917,Low Fixed Pay,0,1,25,1,2,0,2,12,-.80287194,,0,0,0,-.80287194,0,1,0,0,0,0,0,0,-.80287194,0,0,0,0,0,21,Class 6,2,12,3,14,25,1,0,1,1,1,0,0,2260,7.7235622,3,63,2,0,0,1,91,-.16379744,8000,8.9873219,9,0,1,23,6,
918,Low Stakes Performance Pay,0,1,28,1,1,0,3,12,-1.086905,,1,0,0,-1.086905,0,0,0,0,1,0,0,0,0,0,0,-1.086905,0,0,32,Graduate and above,3,12,3,12,25,1,0,0,1,1,1,0,4500,8.412055,4,63,3,0,0,1,92,-.87388021,3500,8.1608038,10,0,0,20,13,
919,Pure Effort Task 2,0,1,36,1,1,0,1,11,,-.70241249,,1,0,,0,0,0,0,0,0,1,,,,,,,,29,Class 12,1,11,2,12,35,1,0,0,1,1,1,0,4000,8.2943001,,63,,0,0,1,86,-.87388021,5000,8.5173931,12,0,0,3,12,
920,High Fixed Pay,0,1,21,1,1,0,3,16,-.77920252,,1,0,0,-.77920252,1,0,0,0,0,0,0,-.77920252,0,0,0,0,0,0,26,Class 12,3,16,3,13,20,1,0,0,0,1,0,1,3000,8.0067005,4,63,4,0,0,1,92,-.87388021,9000,9.1050911,13,0,0,98,12,
921,High Fixed Pay,0,1,43,1,1,1,3,11,-.14012802,,0,0,0,-.14012802,1,0,0,0,0,0,0,-.14012802,0,0,0,0,0,0,37,Class 2,3,11,2,14,40,1,1,0,1,1,1,0,4000,8.2943001,3,63,3,0,0,1,91,.42793819,3000,8.0067005,8,0,0,5,2,
922,Very Low Fixed Pay,0,1,45,1,1,0,3,8,.64096302,,0,0,0,.64096302,0,0,1,0,0,0,0,0,0,.64096302,0,0,0,0,44,Never attended school,3,8,2,10,45,0,0,0,1,1,1,0,1500,7.3138866,4,63,4,0,0,1,91,.92499614,2500,7.8244457,9,0,0,5,0,
923,High Fixed Pay,0,1,24,1,5,0,1,11,-2.0336821,,1,0,0,-2.0336821,1,0,0,0,0,0,0,-2.0336821,0,0,0,0,0,0,22,Class 10,1,11,0,9,20,1,0,1,0,1,0,1,1000,6.9087548,3,63,0,0,0,1,86,-.16379744,1500,7.3138866,8,0,0,2,10,
924,Pure Effort Task 2,0,1,28,1,1,1,3,14,,1.3291665,,1,0,,0,0,0,0,0,0,1,,,,,,,,28,Class 12,3,14,3,13,25,1,0,0,1,1,1,0,3000,8.0067005,,63,,0,0,1,92,-.80287194,3000,8.0067005,13,0,0,23,12,
925,Pure Effort Task 1,0,1,40,1,2,0,2,15,,.51653492,,1,0,,0,0,0,0,0,1,0,,,,,,,,42,Class 10,2,15,3,15,40,1,0,1,1,1,1,0,5000,8.5173931,,63,,0,0,1,91,-.99222732,3000,8.0067005,13,0,0,23,10,
928,Pure Effort Task 2,0,1,46,1,1,0,3,14,,.43527174,,1,0,,0,0,0,0,0,0,1,,,,,,,,28,Class 12,3,14,3,20,45,1,0,0,1,1,1,0,3000,8.0067005,,63,,0,0,1,91,-1.0158968,2500,7.8244457,12,0,0,1,12,
929,Pure Effort Task 1,0,1,36,1,1,0,3,16,,.11021911,,1,0,,0,0,0,0,0,1,0,,,,,,,,36,Graduate and above,3,16,1,16,35,1,0,0,1,1,1,0,6000,8.6996813,,63,,0,0,1,86,-.23480572,6000,8.6996813,12,0,0,4,13,
931,High Fixed Pay,0,1,35,1,1,1,3,9,-.18746686,,1,0,0,-.18746686,1,0,0,0,0,0,0,-.18746686,0,0,0,0,0,0,35,Class 5,3,9,3,11,35,1,1,0,1,1,0,0,2000,7.6014023,4,63,4,0,0,1,86,-.25847512,2100,7.6501689,8,0,0,1,5,
932,High Stakes Performance Pay,0,1,36,1,3,0,2,18,1.5167317,,1,1,0,1.5167317,0,0,0,1,0,0,0,0,0,0,1.5167317,0,0,0,23,Class 9,2,18,2,12,35,1,0,1,1,1,0,0,2500,7.8244457,4,60,4,0,1,1,86,-.94488847,0,0,12,0,0,99,9,
933,Low Fixed Pay,0,1,28,1,1,0,3,11,-.7081942,,0,0,0,-.7081942,0,1,0,0,0,0,0,0,-.7081942,0,0,0,0,0,40,Graduate and above,3,11,2,8,25,1,0,0,1,1,1,0,4500,8.412055,3,63,4,0,0,1,91,-.7081942,2000,7.6014023,8,0,0,2,13,
936,Pure Effort Task 2,0,1,32,1,2,0,3,18,,-.29609668,,1,0,,0,0,0,0,0,0,1,,,,,,,,28,Graduate and above,3,18,3,12,30,1,0,0,1,1,1,0,9000,9.1050911,,63,,0,0,1,91,-1.2289215,6000,8.6996813,12,0,0,2,13,
940,Pure Effort Task 1,0,1,35,1,1,0,3,11,,1.4104296,,1,0,,0,0,0,0,0,1,0,,,,,,,,36,Class 12,3,11,3,16,35,1,0,0,1,1,1,0,4500,8.412055,,63,,0,0,1,91,-.82654136,4500,8.412055,12,0,0,20,12,
941,Pure Effort Task 1,0,1,40,1,1,0,1,14,,-.8649388,,1,0,,0,0,0,0,0,1,0,,,,,,,,35,Class 10,1,14,1,13,40,1,0,1,1,1,1,0,7500,8.9227915,,63,,0,0,1,91,-.99222732,4500,8.412055,10,0,0,2,10,
942,Pure Effort Task 1,1,1,33,1,2,1,2,8,,-.052307207,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Class 8,2,8,,,30,1,0,1,0,1,0,0,3500,8.1608038,,63,,0,0,0,,,,,,,,,8,
943,Pure Effort Task 1,1,1,50,1,1,1,1,5,,,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Class 12,1,5,,,50,1,0,0,1,1,1,0,1600,7.3783836,,63,,0,0,0,,,,,,,,,12,
944,Pure Effort Task 1,0,1,32,1,2,0,2,12,,1.2479033,,1,0,,0,0,0,0,0,1,0,,,,,,,,43,Class 9,2,12,1,12,30,1,0,1,1,1,1,0,2000,7.6014023,,63,,0,0,1,86,1.1616904,2500,7.8244457,4,1,0,23,9,
945,High Stakes Performance Pay,0,1,21,1,1,1,1,8,.52261591,,1,0,0,.52261591,0,0,0,1,0,0,0,0,0,0,.52261591,0,0,0,50,Class 4,1,8,2,3,20,1,1,0,1,1,1,1,3500,8.1608038,2,63,3,0,0,1,86,-2.0336821,2500,7.8244457,0,1,0,20,4,
947,High Fixed Pay,0,1,30,1,2,0,2,14,1.3037069,,1,0,0,1.3037069,1,0,0,0,0,0,0,1.3037069,0,0,0,0,0,0,29,Class 8,2,14,2,12,30,1,0,1,1,1,0,0,2800,7.9377317,3,63,4,0,0,1,92,-.092789158,3500,8.1608038,10,0,0,2,8,
948,High Stakes Performance Pay,0,1,35,1,1,1,1,9,.21491337,,0,0,0,.21491337,0,0,0,1,0,0,0,0,0,0,.21491337,0,0,0,35,Class 12,1,9,3,16,35,1,0,0,1,1,1,0,3000,8.0067005,4,63,4,0,0,1,91,-.82654136,3000,8.0067005,10,0,0,4,12,
949,Pure Effort Task 2,0,1,40,1,2,0,2,15,,.35400859,,1,0,,0,0,0,0,0,0,1,,,,,,,,28,Graduate and above,2,15,0,11,40,1,0,0,1,1,0,0,3000,8.0067005,,63,,0,0,1,92,-2.0336821,7000,8.8538084,10,1,0,3,13,
951,Pure Effort Task 2,0,1,33,1,1,0,2,9,,.84158754,,1,0,,0,0,0,0,0,0,1,,,,,,,,22,Class 7,2,9,3,17,30,1,0,1,1,1,0,0,2800,7.9377317,,62,,0,1,1,88,1.5404012,2200,7.6966672,10,1,0,2,7,
952,High Fixed Pay,0,1,42,2,,0,1,12,.75931019,,1,0,0,.75931019,1,0,0,0,0,0,0,.75931019,0,0,0,0,0,0,33,Class 4,1,12,1,8,40,1,1,0,1,0,1,0,0,0,3,62,4,0,1,1,88,-.092789158,1500,7.3138866,6,0,0,33,4,
953,High Fixed Pay,1,1,30,1,1,1,2,10,.97233498,,0,0,0,.97233498,1,0,0,0,0,0,0,.97233498,0,0,0,0,0,0,,Class 5,2,10,,,30,1,1,0,0,1,0,0,2700,7.9013772,,62,4,0,1,0,,,,,,,,,5,
954,Very Low Fixed Pay,1,1,30,1,2,1,0,15,-.045450311,,0,0,0,-.045450311,0,0,1,0,0,0,0,0,0,-.045450311,0,0,0,0,,Class 8,0,15,,,30,1,0,1,0,1,0,0,1900,7.5501351,,62,3,0,1,0,,,,,,,,,8,
955,High Stakes Performance Pay,1,1,40,1,1,0,0,9,-1.2762605,,0,0,0,-1.2762605,0,0,0,1,0,0,0,0,0,0,-1.2762605,0,0,0,,Never attended school,0,9,,,40,0,0,0,0,1,0,0,3000,8.0067005,,62,1,0,1,0,,,,,,,,,0,
956,Low Stakes Performance Pay,0,1,33,1,1,1,2,10,-2.0336821,,0,0,0,-2.0336821,0,0,0,0,1,0,0,0,0,0,0,-2.0336821,0,0,31,Class 9,2,10,3,11,30,1,0,1,0,1,0,0,1500,7.3138866,3,62,0,0,1,1,88,1.0906821,2500,7.8244457,11,0,0,29,9,
957,High Fixed Pay,0,1,34,1,2,0,2,11,-.045450311,,0,0,0,-.045450311,1,0,0,0,0,0,0,-.045450311,0,0,0,0,0,0,24,Class 7,2,11,3,14,30,1,0,1,1,1,0,0,2500,7.8244457,4,62,4,0,1,1,88,.97233498,2500,7.8244457,10,0,0,5,7,
968,High Stakes Performance Pay,0,1,45,1,2,1,2,11,1.2326987,,1,0,0,1.2326987,0,0,0,1,0,0,0,0,0,0,1.2326987,0,0,0,38,Class 2,2,11,1,11,45,1,1,0,1,1,1,0,2000,7.6014023,3,62,4,0,1,1,88,-2.0336821,500,6.2166061,3,0,1,2,2,
970,High Fixed Pay,1,1,42,1,1,0,2,6,.75931019,,0,0,0,.75931019,1,0,0,0,0,0,0,.75931019,0,0,0,0,0,0,,Class 5,2,6,,,40,1,1,0,1,1,1,0,1500,7.3138866,,62,4,0,1,0,,,,,,,,,5,
971,Pure Effort Task 1,1,1,47,1,1,1,3,12,,-.37735984,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Class 7,3,12,,,45,1,0,1,1,1,1,0,3000,8.0067005,,62,,0,1,0,,,,,,,,,7,
972,Low Stakes Performance Pay,1,1,49,1,1,0,0,7,-2.0336821,,0,1,0,-2.0336821,0,0,0,0,1,0,0,0,0,0,0,-2.0336821,0,0,,Never attended school,0,7,,,45,0,0,0,1,1,1,0,2000,7.6014023,,62,0,0,1,0,,,,,,,,,0,
973,High Fixed Pay,0,1,42,1,5,0,2,9,-.18746686,,0,1,0,-.18746686,1,0,0,0,0,0,0,-.18746686,0,0,0,0,0,0,45,Class 7,2,9,2,12,40,1,0,1,1,1,0,0,250,5.5254531,3,62,3,0,1,1,88,.19124395,3500,8.1608038,5,0,0,4,7,
974,High Fixed Pay,0,1,25,1,3,0,2,13,.45160761,,0,1,0,.45160761,1,0,0,0,0,0,0,.45160761,0,0,0,0,0,0,32,Never attended school,2,13,2,8,25,0,0,0,0,1,0,0,1200,7.09091,4,62,3,0,1,1,88,-.18746686,2200,7.6966672,7,0,0,9,0,
975,Pure Effort Task 2,0,1,44,1,1,0,3,10,,.35400859,,1,0,,0,0,0,0,0,0,1,,,,,,,,45,Class 8,3,10,1,4,40,1,0,1,1,1,1,0,4000,8.2943001,,62,,0,1,1,88,-2.0336821,1000,6.9087548,,0,0,6,8,
976,High Fixed Pay,0,1,38,1,2,0,2,12,1.1616904,,0,1,0,1.1616904,1,0,0,0,0,0,0,1.1616904,0,0,0,0,0,0,35,Class 7,2,12,1,12,35,1,0,1,1,1,1,0,6000,8.6996813,4,62,4,0,1,1,88,-1.6076324,2100,7.6501689,3,0,0,25,7,
977,Pure Effort Task 2,0,1,29,1,2,1,1,11,,-.37735984,,1,0,,0,0,0,0,0,0,1,,,,,,,,24,Class 8,1,11,3,7,25,1,0,1,1,1,0,0,2500,7.8244457,,62,,0,1,1,88,-1.2289215,2000,7.6014023,2,0,0,8,8,
978,Pure Effort Task 2,0,1,38,1,1,0,2,11,,-.052307207,,1,0,,0,0,0,0,0,0,1,,,,,,,,35,Class 5,2,11,2,14,35,1,1,0,1,1,1,0,2500,7.8244457,,62,,0,1,1,88,-.069119737,3300,8.1019812,8,0,0,4,5,
979,Low Fixed Pay,1,1,25,1,3,0,2,11,-1.418277,,0,1,0,-1.418277,0,1,0,0,0,0,0,0,-1.418277,0,0,0,0,0,,Class 9,2,11,,,25,1,0,1,0,1,0,0,4000,8.2943001,,62,1,0,1,0,,,,,,,,,9,
980,Low Stakes Performance Pay,0,1,26,1,2,0,0,9,-.54250824,,1,1,0,-.54250824,0,0,0,0,1,0,0,0,0,0,0,-.54250824,0,0,27,Class 3,0,9,2,11,25,1,1,0,0,1,0,0,4500,8.412055,2,62,3,0,1,1,88,-.37682226,2000,7.6014023,8,0,0,4,3,
981,Pure Effort Task 1,0,1,22,1,3,0,1,11,,1.8980086,,1,0,,0,0,0,0,0,1,0,,,,,,,,19,Class 8,1,11,3,18,20,1,0,1,1,1,0,1,1700,7.4389715,,62,,0,1,1,88,.92499614,0,0,12,0,0,99,8,
982,Low Fixed Pay,0,1,27,1,4,0,3,9,.26225221,,0,1,0,.26225221,0,1,0,0,0,0,0,0,.26225221,0,0,0,0,0,28,Class 5,3,9,3,13,25,1,1,0,0,1,0,0,2000,7.6014023,3,62,4,0,1,1,88,1.7534261,2800,7.9377317,10,0,0,4,5,
983,Pure Effort Task 2,0,1,41,1,2,1,1,10,,1.4104296,,1,0,,0,0,0,0,0,0,1,,,,,,,,28,Class 7,1,10,1,10,40,1,0,1,1,1,1,0,2000,7.6014023,,62,,0,1,1,88,-1.1815827,1500,7.3138866,4,0,0,1,7,
984,Low Stakes Performance Pay,0,1,45,1,1,0,2,9,-1.1342438,,1,1,0,-1.1342438,0,0,0,0,1,0,0,0,0,0,0,-1.1342438,0,0,32,Class 8,2,9,3,8,45,1,0,1,1,1,1,0,2000,7.6014023,4,62,1,0,1,1,88,-.7555331,4000,8.2943001,8,1,0,5,8,
985,Pure Effort Task 1,0,1,29,1,5,0,3,10,,1.572956,,1,0,,0,0,0,0,0,1,0,,,,,,,,29,Class 6,3,10,1,15,25,1,0,1,0,1,0,0,1200,7.09091,,62,,0,1,1,88,.21491337,3000,8.0067005,7,0,0,5,6,
986,Pure Effort Task 2,1,1,21,1,1,0,0,11,,2.060535,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Never attended school,0,11,,,20,0,0,0,0,1,0,1,2500,7.8244457,,62,,0,1,0,,,,,,,,,0,
987,Pure Effort Task 2,1,1,22,1,1,1,3,4,,1.0041139,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Never attended school,3,4,,,20,0,0,0,1,1,1,1,3000,8.0067005,,62,,0,1,0,,,,,,,,,0,
988,High Stakes Performance Pay,0,1,29,1,1,1,3,8,-.94488847,,0,1,0,-.94488847,0,0,0,1,0,0,0,0,0,0,-.94488847,0,0,0,32,Class 10,3,8,3,10,25,1,0,1,0,1,0,0,8000,8.9873219,2,62,2,0,1,1,88,-1.2289215,1800,7.4960976,8,0,0,25,10,
989,Low Fixed Pay,0,1,44,1,1,0,2,11,1.0906821,,0,1,0,1.0906821,0,1,0,0,0,0,0,0,1.0906821,0,0,0,0,0,40,Class 3,2,11,1,13,40,1,1,0,1,1,0,0,1500,7.3138866,3,62,4,0,1,1,88,.75931019,2200,7.6966672,8,0,0,17,3,
990,Low Stakes Performance Pay,0,1,32,1,1,0,3,10,.19124395,,0,1,0,.19124395,0,0,0,0,1,0,0,0,0,0,0,.19124395,0,0,50,Class 10,3,10,2,9,30,1,0,1,1,1,0,0,3900,8.2689886,2,62,3,0,1,1,88,-2.0336821,3000,8.0067005,2,0,1,8,10,
993,Pure Effort Task 1,0,1,30,1,2,0,1,12,,-1.2712545,,1,0,,0,0,0,0,0,1,0,,,,,,,,33,Class 6,1,12,2,8,30,1,0,1,1,1,0,0,2400,7.7836404,,62,,0,1,1,88,-1.0158968,3500,8.1608038,10,0,0,3,6,
994,Very Low Fixed Pay,0,1,39,1,1,0,2,8,-1.1815827,,0,1,0,-1.1815827,0,0,1,0,0,0,0,0,0,-1.1815827,0,0,0,0,29,Class 6,2,8,3,13,35,1,0,1,1,1,1,0,2000,7.6014023,4,62,1,0,1,1,88,-1.1815827,7000,8.8538084,5,0,0,28,6,
995,Pure Effort Task 2,0,1,28,1,2,0,3,9,,.19148228,,1,0,,0,0,0,0,0,0,1,,,,,,,,26,Class 9,3,9,3,11,25,1,0,1,1,1,0,0,3000,8.0067005,,62,,0,1,1,88,-1.2999299,2800,7.9377317,6,1,0,1,9,
997,Low Stakes Performance Pay,1,1,45,1,1,0,3,14,.30959108,,0,0,0,.30959108,0,0,0,0,1,0,0,0,0,0,0,.30959108,0,0,,Class 12,3,14,,,45,1,0,0,1,1,1,0,1200,7.09091,,61,3,1,1,0,,,,,,,,,12,
998,High Stakes Performance Pay,1,1,50,2,,0,0,9,-2.0336821,,0,1,0,-2.0336821,0,0,0,1,0,0,0,0,0,0,-2.0336821,0,0,0,,Class 4,0,9,,,50,1,1,0,1,0,1,0,0,0,,61,0,0,1,0,,,,,,,,,4,
1001,Pure Effort Task 2,0,1,20,1,2,0,2,12,,.67906123,,1,0,,0,0,0,0,0,0,1,,,,,,,,24,Class 11,2,12,2,12,20,1,0,0,0,1,0,1,1800,7.4960976,,61,,0,1,1,90,-.16379744,2300,7.7410989,6,0,0,1,11,
1006,High Stakes Performance Pay,0,1,31,1,2,0,2,10,-.56617767,,0,1,0,-.56617767,0,0,0,1,0,0,0,0,0,0,-.56617767,0,0,0,22,Class 4,2,10,2,11,30,1,1,0,1,1,0,0,4000,8.2943001,2,61,2,0,1,1,91,.19124395,1500,7.3138866,8,0,0,20,4,
1007,Low Fixed Pay,0,1,27,1,2,0,2,10,-1.418277,,0,1,0,-1.418277,0,1,0,0,0,0,0,0,-1.418277,0,0,0,0,0,22,Class 7,2,10,3,13,25,1,0,1,0,1,0,0,15000,9.6158724,4,61,1,0,1,1,91,-.61351651,35000,10.463132,8,1,0,20,7,
1008,Low Fixed Pay,1,1,21,1,3,1,3,13,.49894649,,0,1,0,.49894649,0,1,0,0,0,0,0,0,.49894649,0,0,0,0,0,,Class 8,3,13,,,20,1,0,1,0,1,0,1,2000,7.6014023,2,61,4,0,1,0,,,,,,,,,8,
1012,Very Low Fixed Pay,1,1,34,1,1,0,3,10,1.4930624,,0,1,0,1.4930624,0,0,1,0,0,0,0,0,0,1.4930624,0,0,0,0,,Class 8,3,10,,,30,1,0,1,1,1,0,0,1400,7.2449417,,61,4,0,1,0,,,,,,,,,8,
1013,High Stakes Performance Pay,1,1,30,1,5,0,2,18,1.4930624,,0,1,0,1.4930624,0,0,0,1,0,0,0,0,0,0,1.4930624,0,0,0,,Class 12,2,18,,,30,1,0,0,1,1,0,0,3600,8.1889668,,61,4,0,1,0,,,,,,,,,12,
1014,Low Stakes Performance Pay,1,1,32,1,1,0,3,11,.71197128,,0,1,0,.71197128,0,0,0,0,1,0,0,0,0,0,0,.71197128,0,0,,Class 9,3,11,,,30,1,0,1,0,1,1,0,9000,9.1050911,,61,4,0,1,0,,,,,,,,,9,
1015,Low Fixed Pay,1,1,26,1,2,0,2,16,-.14012802,,0,1,0,-.14012802,0,1,0,0,0,0,0,0,-.14012802,0,0,0,0,0,,Class 10,2,16,,,25,1,0,1,0,1,0,0,1500,7.3138866,,61,3,0,1,0,,,,,,,,,10,
1016,Low Fixed Pay,1,1,25,1,4,0,3,17,1.1853598,,0,1,0,1.1853598,0,1,0,0,0,0,0,0,1.1853598,0,0,0,0,0,,Graduate and above,3,17,,,25,1,0,0,0,1,0,0,5900,8.6828775,,61,4,0,1,0,,,,,,,,,13,
1021,Low Stakes Performance Pay,1,1,32,1,1,0,2,14,-.21113628,,0,0,0,-.21113628,0,0,0,0,1,0,0,0,0,0,0,-.21113628,0,0,,Class 8,2,14,,,30,1,0,1,1,1,0,0,2000,7.6014023,,61,3,1,1,0,,,,,,,,,8,
